COB_DATE,POSITION_ID,CUSIP,VaR,Duration,Convexity
20180513,20180513C823054248T4A006,C823054248,39518.42689,11.26354864,5.452953914
20180513,20180513C575312666T5A009,C575312666,4150.100082,1.57078973,0.672235417
20180513,20180513C653124476T5A011,C653124476,8644.30143,36.14588094,8.565352014
20180513,20180513C639711407T1A015,C639711407,68493.55374,49.77898395,0.010829082
20180513,20180513C192395511T3A013,C192395511,10760.01483,26.54274862,12.11290438
20180513,20180513C811250293T4A011,C811250293,63891.2379,44.63118152,0.087341956
20180513,20180513BONDT3A008,,359889.8164,8.038330258,1.19602181
20180513,20180513C551763107T2A012,C551763107,60449.85422,22.53234752,9.473057347
20180513,20180513C551763107T1A007,C551763107,22663.61737,19.20821046,0.000266056
20180513,20180513C219753848T5A007,C219753848,8583.247894,40.93765046,7.547321897
20180513,20180513C182368642T2A010,C182368642,19721.83278,14.18861656,3.643365724
20180513,20180513C900255546T4A003,C900255546,44178.7341,43.48001225,4.696974818
20180513,20180513C645474804T4A011,C645474804,25795.80574,31.49452013,5.699596776
20180513,20180513C581066816T1A007,C581066816,8898.335554,43.27957239,19.61653179
20180513,20180513C746067626T5A012,C746067626,96632.56473,22.67038232,7.501621005
20180513,20180513BONDT4A011,,562985.8389,46.86524591,19.4177409
20180513,20180513C402902400T1A004,C402902400,80993.42156,3.238634926,1.368330529
20180513,20180513C823054248T4A004,C823054248,48101.233,49.93283457,15.38542502
20180513,20180513C667656750T5A014,C667656750,9819.575962,48.0334103,15.53699771
20180513,20180513BONDT3A006,,208319.2167,14.47872943,6.246521327
20180513,20180513C306428091T1A008,C306428091,33795.50236,24.0995725,1.239120141
20180513,20180513C772969772T2A004,C772969772,13296.90262,30.62285422,4.79709636
20180513,20180513C906008511T5A012,C906008511,44822.19172,33.80163585,2.989102768
20180513,20180513C285291663T2A004,C285291663,70692.50847,43.96338557,21.40803634
20180513,20180513C579623648T3A002,C579623648,6167.10468,12.03708524,1.772673606
20180513,20180513C351197651T1A011,C351197651,481.394191,27.16750513,7.826380986
20180513,20180513BONDT3A000,,0,34.17237368,11.36827159
20180513,20180513C386947041T4A006,C386947041,4746.099342,14.6948824,7.333226917
20180513,20180513C317648987T5A003,C317648987,75177.3883,23.64214122,0.704360541
20180513,20180513C428352047T3A008,C428352047,5876.916002,9.441329843,1.525481364
20180513,20180513C531620366T3A000,C531620366,955.4086295,35.55910879,7.176483361
20180514,20180514C317648987T1A003,C317648987,33704.13706,9.036989097,2.280872218
20180514,20180514C285291663T1A006,C285291663,12223.02204,3.43767157,1.207334894
20180514,20180514C168746412T3A004,C168746412,34406.30445,11.64241662,3.71676742
20180514,20180514C581066816T3A007,C581066816,4146.781982,34.39162386,2.985360223
20180514,20180514C458497274T4A015,C458497274,74653.98119,22.89733508,8.526282487
20180514,20180514C811250293T3A006,C811250293,6480.95745,6.216190419,1.51754128
20180514,20180514C168746412T2A001,C168746412,65852.16621,6.414602404,1.23577486
20180514,20180514C956810865T5A009,C956810865,36479.12003,31.74555538,2.354895917
20180514,20180514C335954952T5A011,C335954952,6416.542835,35.99573826,14.42654364
20180514,20180514C653124476T4A002,C653124476,53701.32572,31.27115678,10.81296198
20180514,20180514C850326527T1A008,C850326527,3283.933702,41.47902148,16.18813747
20180514,20180514BONDT1A015,,7089.212679,39.04389918,2.082655747
20180514,20180514C207240619T2A009,C207240619,37403.44721,47.0151389,11.33021772
20180514,20180514BONDT4A004,,197727.499,35.62567317,14.60462296
20180514,20180514C219753848T5A000,C219753848,41665.64578,13.8151472,0.800814553
20180514,20180514C755456336T2A008,C755456336,57374.44943,11.68131024,5.244694047
20180514,20180514C747097309T5A010,C747097309,21293.39347,45.98362948,5.094334183
20180514,20180514C667933999T5A006,C667933999,45482.05796,35.89170827,5.065578697
20180514,20180514C219753848T5A003,C219753848,1991.809415,30.99261623,15.09102138
20180514,20180514C309653244T1A003,C309653244,54828.94316,39.29117942,6.551597769
20180514,20180514C823054248T4A001,C823054248,36318.20408,32.78045572,2.943579157
20180514,20180514BONDT5A012,,25582.05884,45.35763591,15.87335579
20180514,20180514C850326527T4A005,C850326527,18457.17192,12.080854,0.227727979
20180514,20180514C458497274T3A009,C458497274,47998.5003,38.86127675,8.912510365
20180514,20180514C639711407T2A001,C639711407,1020.996887,27.85091431,7.956168798
20180514,20180514C168746412T4A010,C168746412,6447.544542,47.161787,21.46843679
20180514,20180514C710231249T1A003,C710231249,18527.44055,14.07027119,5.298105405
20180514,20180514C285291663T5A004,C285291663,11564.17966,49.53289634,7.085293965
20180514,20180514C859618923T1A000,C859618923,602.1452342,0.737132744,0.075654824
20180514,20180514BONDT4A003,,4366.250364,18.54620713,2.73206234
20180514,20180514BONDT4A005,,402751.481,40.3916871,0.543876513
20180514,20180514C317648987T1A014,C317648987,23020.41744,23.68658331,10.00518252
20180514,20180514C551763107T5A001,C551763107,13162.10069,5.745630284,0.001032114
20180514,20180514BONDT1A010,,402294.395,13.83621497,6.263174694
20180514,20180514C378155229T2A003,C378155229,24840.81015,43.50467572,4.395798708
20180514,20180514C575312666T1A001,C575312666,16823.87941,42.56957363,17.89875281
20180514,20180514C579623648T5A007,C579623648,14521.12079,44.77195736,5.523777084
20180514,20180514C262865085T3A007,C262865085,11685.6791,32.84104022,13.47724566
20180514,20180514C309653244T5A013,C309653244,59560.80295,29.57144562,11.25124046
20180514,20180514C182368642T4A008,C182368642,7744.268283,12.16380854,2.231156783
20180514,20180514C441864024T3A005,C441864024,340.7610593,21.17723844,3.403008519
20180514,20180514C639711407T3A013,C639711407,48218.09053,19.42877132,2.105665092
20180514,20180514C378155229T1A010,C378155229,28329.26886,19.32378402,6.938818048
20180514,20180514C900255546T3A003,C900255546,14796.16885,44.21830417,4.713525773
20180514,20180514C877349282T3A015,C877349282,64259.72165,5.933105276,2.311681058
20180514,20180514C856299965T2A006,C856299965,12151.38219,45.57894523,8.756381336
20180514,20180514C627157732T2A004,C627157732,33062.93002,49.66360964,13.14816782
20180514,20180514C216547584T5A001,C216547584,924.868679,6.692924969,0.762528728
20180514,20180514C192395511T4A008,C192395511,19394.0083,18.35945591,2.266045834
20180514,20180514C859618923T5A009,C859618923,22318.70763,43.72967127,10.42048503
20180514,20180514C528162455T5A002,C528162455,9283.165928,7.795742152,1.67919811
20180514,20180514C262865085T2A005,C262865085,71953.07926,5.933135141,0.139601054
20180514,20180514C428352047T2A014,C428352047,7178.429318,42.6475367,19.54565396
20180514,20180514C531620366T5A011,C531620366,57049.43125,49.40361051,20.32396355
20180514,20180514BONDT4A003,,375377.8607,8.040970867,1.011641741
20180514,20180514C830334386T4A006,C830334386,4660.67612,46.56446774,17.79174573
20180514,20180514C575312666T1A005,C575312666,60256.85281,27.33285367,10.64626814
20180514,20180514C746067626T3A014,C746067626,52309.32312,17.20875251,0.032725954
20180514,20180514C288998471T1A003,C288998471,11353.68316,10.69144764,5.027443211
20180514,20180514C966634544T5A005,C966634544,2646.014694,18.10578529,9.052166525
20180514,20180514C830334386T4A012,C830334386,4261.528117,21.22075442,9.647614148
20180514,20180514C980362150T2A005,C980362150,0,41.96720421,17.26322703
20180514,20180514BONDT4A006,,4583.255704,44.39921567,9.06045411
20180514,20180514C627157732T5A003,C627157732,8466.898556,4.610197908,1.020643401
20180514,20180514C182368642T2A001,C182368642,32432.66069,11.68400737,5.490772829
20180514,20180514C457877394T5A006,C457877394,13183.07654,44.37815775,4.19750525
20180514,20180514C432342063T3A005,C432342063,34.80070411,49.38203273,18.1888126
20180514,20180514BONDT5A000,,0,33.59585901,11.05943417
20180514,20180514C560457637T3A009,C560457637,26958.65953,38.07663479,1.988250575
20180514,20180514C402902400T4A013,C402902400,27901.71398,11.84198079,1.222489059
20180514,20180514C588718138T5A014,C588718138,4614.604726,9.003389591,2.894986069
20180514,20180514C288998471T5A003,C288998471,30378.35768,30.3248248,5.367772739
20180514,20180514C627157732T2A004,C627157732,24051.36482,44.17928334,20.61124036
20180514,20180514C551763107T1A003,C551763107,31.24164973,37.2458377,14.9103261
20180514,20180514C898246678T5A002,C898246678,2427.418344,39.76981646,19.22637823
20180514,20180514C521914858T1A015,C521914858,5148.627152,24.20049414,1.434677095
20180514,20180514C877349282T2A009,C877349282,8795.769487,0.384508913,0.123525131
20180514,20180514C645474804T5A006,C645474804,47503.00515,42.55017067,15.33429211
20180514,20180514C690248719T1A012,C690248719,29802.44929,34.60743013,12.40423548
20180514,20180514C458497274T1A001,C458497274,1256.219363,32.90080476,6.00182936
20180514,20180514C639711407T4A004,C639711407,1298.653474,26.93811107,3.936513741
20180514,20180514C746067626T2A011,C746067626,13324.13213,28.61561479,5.980902958
20180514,20180514BONDT2A006,,14007.37179,0.786133246,0.335483166
20180514,20180514C378155229T4A008,C378155229,4859.285493,11.50959584,4.570707253
20180514,20180514C811348629T4A008,C811348629,11295.10481,43.1032028,9.329262224
20180514,20180514C432342063T1A003,C432342063,12769.85241,9.394243055,1.439779021
20180514,20180514C877349282T5A012,C877349282,22623.65051,3.141265765,1.556782195
20180514,20180514C285291663T5A006,C285291663,15817.44847,17.44895344,3.212755144
20180514,20180514BONDT4A000,,1131.727301,23.39800268,9.219860545
20180514,20180514C246045880T3A008,C246045880,9803.216197,20.96123525,2.761861213
20180514,20180514C969254604T2A001,C969254604,5318.891094,11.47497547,4.612519935
20180514,20180514BONDT1A004,,34081.16552,18.53729157,4.350010806
20180514,20180514C270807154T2A009,C270807154,24485.86069,1.983105472,0.092656227
20180514,20180514C207240619T4A001,C207240619,76624.48266,19.2040615,6.964085442
20180514,20180514BONDT3A004,,57081.61833,13.43402045,6.122028674
20180514,20180514C877349282T3A013,C877349282,8116.906232,33.59564495,5.168101353
20180514,20180514C219753848T1A003,C219753848,0,35.63837385,5.898883437
20180514,20180514C428352047T3A001,C428352047,5392.961924,22.79221155,8.144471581
20180514,20180514C755456336T3A015,C755456336,53238.808,24.45684264,4.389626444
20180514,20180514BONDT5A008,,0,26.95358233,9.196260582
20180515,20180515C335954952T3A006,C335954952,877.9260862,16.89982994,3.422490058
20180515,20180515BONDT4A006,,14778.23928,38.25768718,0.034102092
20180515,20180515C351197651T1A011,C351197651,48977.63986,20.17658592,9.727557085
20180515,20180515C149922671T1A007,C149922671,1232.301843,43.34080958,12.88365809
20180515,20180515C309653244T2A008,C309653244,3551.140605,0.043897917,0.012098335
20180515,20180515C793685348T3A014,C793685348,74340.13908,2.323374723,0.624286976
20180515,20180515C850326527T3A007,C850326527,54659.01323,0.029040598,0.00602539
20180515,20180515C667933999T4A000,C667933999,41070.12244,4.426831652,0.375278479
20180515,20180515C378155229T3A008,C378155229,4704.869356,12.91358693,4.83312408
20180515,20180515C735399065T3A007,C735399065,7838.954462,8.287285382,0.478623047
20180515,20180515C653124476T4A002,C653124476,13550.60804,1.069249996,0.038773793
20180515,20180515BONDT5A011,,12432.59486,29.51805268,13.26924817
20180515,20180515C667656750T3A001,C667656750,1451.002875,44.96001685,18.51354035
20180515,20180515C521914858T3A013,C521914858,43995.97347,14.59824794,6.071258864
20180515,20180515C309653244T2A013,C309653244,346.0380043,15.31119592,1.945436325
20180515,20180515C309653244T4A005,C309653244,48357.18149,8.080799972,2.583458265
20180515,20180515C856299965T1A011,C856299965,26169.5047,26.12374623,8.779591117
20180515,20180515C207240619T5A002,C207240619,419.2574935,46.84650055,23.17493868
20180515,20180515C956282871T1A002,C956282871,560.4697476,44.3966216,1.964905556
20180515,20180515C386947041T1A014,C386947041,52942.01016,41.65069015,12.08780072
20180515,20180515C531620366T5A002,C531620366,4923.218652,44.3130805,0.617004842
20180515,20180515C113609857T5A003,C113609857,8705.359298,6.975788834,2.319594271
20180515,20180515C500289558T3A001,C500289558,0,13.91671966,1.294559138
20180515,20180515BONDT5A002,,4158.441856,45.84497218,14.56197336
20180515,20180515BONDT2A004,,47315.19971,34.06342955,5.666836168
20180515,20180515C710231249T2A014,C710231249,46164.00703,2.659978803,0.650460806
20180515,20180515C219753848T1A000,C219753848,4066.242397,24.55048303,5.701949576
20180515,20180515C551763107T2A011,C551763107,8141.208137,0.698240195,0.340493417
20180515,20180515C219753848T4A010,C219753848,359.5975204,0.435179877,0.075229286
20180515,20180515C780779706T4A003,C780779706,33984.79934,48.35424202,24.10053646
20180515,20180515BONDT2A004,,114393.5666,39.64290726,6.638256675
20180515,20180515C579623648T4A013,C579623648,3700.960139,36.64344095,8.359402707
20180515,20180515BONDT3A002,,14785.39763,9.644702354,3.58523326
20180515,20180515BONDT4A010,,6440.311106,37.36528504,2.869557784
20180515,20180515C645474804T3A008,C645474804,6332.880603,43.04153054,11.52851126
20180515,20180515C458497274T1A005,C458497274,14727.70118,7.609696021,2.041753894
20180515,20180515C207240619T5A005,C207240619,64459.37182,16.1992232,1.665119476
20180515,20180515C246045880T3A013,C246045880,57615.45463,6.640865561,1.920339995
20180515,20180515C404954805T3A015,C404954805,5985.504552,47.97439375,6.000189962
20180515,20180515BONDT4A000,,1490.652279,39.84462727,14.18652549
20180515,20180515C207240619T4A001,C207240619,23065.92451,43.68513251,5.990189238
20180515,20180515C404954805T4A009,C404954805,19053.16128,9.095031352,1.862762975
20180515,20180515C207240619T5A004,C207240619,62510.98098,46.47720681,22.1701628
20180515,20180515C207240619T5A003,C207240619,1920.751931,36.5348719,5.914742798
20180515,20180515C853829400T2A008,C853829400,36094.22836,3.599610469,1.240161575
20180515,20180515C747097309T3A010,C747097309,75070.81447,21.66343277,6.005771021
20180515,20180515C615991809T5A004,C615991809,10144.77945,7.604756303,3.554559207
20180515,20180515C925055856T1A000,C925055856,42862.94929,27.74943061,3.088949082
20180515,20180515C969254604T2A008,C969254604,48881.01387,44.99592064,18.17479036
20180515,20180515BONDT3A009,,46517.93505,49.34086854,12.5926697
20180515,20180515C497714900T2A003,C497714900,9122.84082,24.03828526,7.520470564
20180515,20180515BONDT4A015,,814761.9993,22.17813496,8.385850065
20180515,20180515C402902400T4A003,C402902400,12419.90312,47.89950716,6.049792297
20180515,20180515C219753848T1A014,C219753848,51882.34761,28.54851654,10.04822484
20180515,20180515C531620366T3A001,C531620366,8647.494775,38.49864537,13.9803398
20180515,20180515C216547584T2A001,C216547584,7880.293107,17.18710146,2.323815354
20180515,20180515C246045880T2A002,C246045880,28827.1695,4.640580717,1.438232447
20180515,20180515C402902400T3A012,C402902400,3594.133066,40.97810853,10.52021704
20180515,20180515C710231249T1A002,C710231249,9412.538944,8.685190561,0.033366091
20180515,20180515C348312558T3A004,C348312558,42414.7238,15.06073279,5.340395367
20180515,20180515C500289558T3A015,C500289558,14636.63167,27.49525395,9.654507046
20180515,20180515BONDT1A001,,0,21.66390941,10.1415606
20180515,20180515C830334386T3A000,C830334386,2749.955736,30.6119285,4.711553375
20180515,20180515C690248719T2A000,C690248719,3984.30464,48.10981658,2.379931164
20180515,20180515C877349282T4A014,C877349282,40718.35058,49.03547879,0.947118496
20180515,20180515C500289558T5A005,C500289558,7738.334919,6.113135051,3.030922888
20180515,20180515C830334386T1A000,C830334386,3844.089053,36.08501512,15.60564256
20180515,20180515C270931603T3A012,C270931603,51748.70588,44.48469365,11.95630388
20180515,20180515C830334386T4A010,C830334386,30712.6874,49.24291766,3.004607563
20180515,20180515C780779706T4A000,C780779706,6387.451645,49.64283765,2.900477728
20180515,20180515C980362150T5A013,C980362150,25826.42086,24.07670041,0.551141675
20180515,20180515C417359878T4A010,C417359878,7363.776264,25.8429267,5.016896324
20180515,20180515C710231249T5A012,C710231249,32004.01701,28.45247355,9.097952528
20180515,20180515C309653244T4A012,C309653244,54032.84991,5.962674928,1.541391174
20180515,20180515C830334386T5A005,C830334386,1652.964635,24.76464776,9.229612587
20180515,20180515C309653244T4A006,C309653244,15434.35409,49.09202734,22.58742301
20180515,20180515C980362150T4A007,C980362150,1263.585298,26.82746375,7.335313865
20180515,20180515C980362150T3A008,C980362150,17448.55184,44.40961813,9.806764479
20180515,20180515C710231249T5A002,C710231249,8282.6596,32.31034571,5.770248492
20180515,20180515C317648987T2A000,C317648987,37865.42068,41.8623147,11.01544685
20180515,20180515BONDT1A007,,221183.9262,25.78662539,11.72631636
20180515,20180515C306428091T4A007,C306428091,3202.58414,20.56725209,5.7202307
20180515,20180515C219753848T1A007,C219753848,44191.08264,13.46273258,3.038281799
20180515,20180515BONDT5A008,,317341.7942,6.092181191,2.664847774
20180515,20180515C667933999T5A015,C667933999,15361.14289,22.45296938,3.181832912
20180515,20180515C780779706T1A008,C780779706,68538.20881,44.01313156,8.888256221
20180515,20180515C956810865T2A005,C956810865,1262.503892,1.308784974,0.450381381
20180515,20180515C428352047T1A010,C428352047,21171.72341,16.13667655,5.361322041
20180515,20180515C386947041T5A009,C386947041,0,4.936502713,0.681297926
20180515,20180515C627157732T4A005,C627157732,20213.57417,8.283875877,3.510714996
20180515,20180515C288998471T4A002,C288998471,3920.047749,16.07349132,1.695732625
20180515,20180515C954078928T1A012,C954078928,7693.644196,40.1542848,10.87257944
20180515,20180515C113609857T3A005,C113609857,2433.023313,40.92670985,5.363081849
20180515,20180515C667656750T3A009,C667656750,50989.60783,49.6072144,16.93581774
20180515,20180515C386947041T2A010,C386947041,46711.70805,46.72637817,5.611505275
20180515,20180515C850326527T2A012,C850326527,12493.15644,12.79407185,1.685149751
20180515,20180515C246045880T3A013,C246045880,79143.29913,45.28515604,14.47772691
20180515,20180515C541596602T1A008,C541596602,3802.182725,1.446040258,0.1565572
20180515,20180515C755456336T2A015,C755456336,15143.65572,0.70971763,0.310989977
20180515,20180515C458497274T4A009,C458497274,4667.951431,23.88080208,4.73565527
20180516,20180516BONDT1A014,,46991.44306,1.190059194,0.301747445
20180516,20180516C747097309T5A006,C747097309,12652.57525,1.919604783,0.810656685
20180516,20180516C557551824T1A003,C557551824,12750.2535,48.54022664,14.97936748
20180516,20180516BONDT1A015,,10868.67654,16.31811819,3.140881268
20180516,20180516C262865085T2A005,C262865085,12560.23131,35.36615084,10.7664479
20180516,20180516C639711407T5A001,C639711407,6912.393712,0.961481752,0.313356359
20180516,20180516BONDT4A015,,6075.49588,3.20726548,0.837873593
20180516,20180516BONDT2A012,,406800.8218,14.96437124,5.20122032
20180516,20180516BONDT3A015,,68341.59806,8.965060312,3.20230525
20180516,20180516C207240619T1A011,C207240619,1430.159405,24.10731934,4.180844835
20180516,20180516C298891492T4A003,C298891492,14771.73504,45.94559628,8.216513166
20180516,20180516C404954805T3A002,C404954805,23573.2652,48.57452455,15.02107631
20180516,20180516C149922671T2A015,C149922671,1477.300443,26.80258419,5.645465071
20180516,20180516C746067626T4A009,C746067626,24443.36816,26.28969516,12.31494115
20180516,20180516C175210911T4A001,C175210911,1020.51995,40.5412379,15.95325486
20180516,20180516C793833300T5A000,C793833300,14790.55266,41.97075646,2.307419631
20180516,20180516C457877394T3A005,C457877394,76499.39225,47.12115678,8.18464872
20180516,20180516C182368642T5A013,C182368642,18116.06725,1.628196605,0.594823555
20180516,20180516C146500095T2A003,C146500095,20636.4748,6.321905155,2.505070003
20180516,20180516C850326527T5A014,C850326527,19427.50469,39.83185248,5.831077362
20180516,20180516BONDT5A014,,53649.11774,22.11480844,6.265954734
20180516,20180516C317648987T1A008,C317648987,8505.70275,24.60357757,6.877017735
20180516,20180516C627157732T1A000,C627157732,12707.53925,3.359141014,0.282727021
20180516,20180516BONDT5A014,,36752.12063,48.91368462,2.112388475
20180516,20180516C378155229T3A001,C378155229,6208.559745,2.277285859,1.07431157
20180516,20180516BONDT5A010,,535875.7755,22.14973385,2.978273739
20180516,20180516C859618923T4A012,C859618923,34786.84798,41.8519505,18.94634642
20180516,20180516C710231249T3A011,C710231249,9925.77729,22.12917088,4.814622786
20180516,20180516C246045880T3A004,C246045880,12250.59299,32.8154256,11.42168381
20180516,20180516C588718138T1A015,C588718138,13559.80383,32.71494931,7.620225412
20180516,20180516C521914858T1A002,C521914858,48900.75023,20.46988109,5.252871482
20180516,20180516C645474804T1A001,C645474804,11800.60193,31.01168391,2.942371092
20180516,20180516BONDT2A000,,7036.472062,6.295608304,2.624341495
20180516,20180516C853829400T5A015,C853829400,22912.54462,44.49494581,0.120704619
20180516,20180516C780779706T1A008,C780779706,35077.52873,17.69587128,4.427424005
20180516,20180516C579623648T3A005,C579623648,7837.742503,1.526276173,0.410275506
20180516,20180516C966634544T4A011,C966634544,1095.762173,18.77892306,5.529082196
20180516,20180516C581066816T1A013,C581066816,13713.10276,34.8675351,1.383311087
20180516,20180516C780779706T1A011,C780779706,49525.83068,7.388266724,1.981666005
20180516,20180516C715608976T4A011,C715608976,814.6569405,40.29309291,18.2707761
20180516,20180516C823054248T4A010,C823054248,70582.67433,14.47664451,6.842102587
20180516,20180516C521914858T4A014,C521914858,1925.5088,37.91217597,4.612281504
20180516,20180516C288998471T3A003,C288998471,39087.65498,14.67705769,2.196306011
20180516,20180516C168746412T3A013,C168746412,22159.8254,35.51179385,1.969970393
20180516,20180516C521914858T3A001,C521914858,49080.30155,17.2163625,6.007951291
20180516,20180516C969254604T1A012,C969254604,41230.70554,48.59569316,16.47523449
20180516,20180516C270931603T3A014,C270931603,7167.508695,3.96839537,1.118857198
20180516,20180516BONDT5A005,,6193.819449,38.43159259,15.13212503
20180516,20180516C639711407T5A003,C639711407,14041.0294,19.31815807,3.470714902
20180516,20180516C956810865T5A014,C956810865,14046.64133,2.203044719,0.965822173
20180516,20180516C654238957T1A003,C654238957,54390.48755,34.9701015,12.40910727
20180516,20180516C575312666T3A001,C575312666,79232.56138,1.672915685,0.168696082
20180516,20180516C242694825T5A001,C242694825,45772.14035,6.015585681,2.724181086
20180516,20180516C192395511T4A010,C192395511,11053.26764,15.59483845,3.711343856
20180516,20180516C667933999T4A001,C667933999,13073.31304,6.811504405,2.680008154
20180516,20180516C856847326T2A005,C856847326,15973.08527,12.14581819,4.706504657
20180516,20180516C859618923T4A008,C859618923,52550.61526,28.43596577,2.349137935
20180516,20180516C980362150T2A013,C980362150,1432.108756,44.84906286,6.839105489
20180516,20180516C557551824T3A003,C557551824,16854.23774,3.16940363,1.5205815
20180516,20180516C428352047T4A001,C428352047,80985.61339,16.76325186,6.437846214
20180516,20180516C579623648T1A008,C579623648,42369.11929,4.501869827,1.737793008
20180516,20180516C404954805T2A011,C404954805,8626.816813,33.86243623,13.03560543
20180516,20180516C541596602T5A005,C541596602,86079.57544,43.73089399,18.62778901
20180516,20180516BONDT2A001,,195856.0697,3.062276315,1.125345841
20180516,20180516C853829400T4A003,C853829400,12267.04923,27.98661094,8.595915334
20180516,20180516BONDT4A010,,56616.14168,44.79829394,11.06053541
20180516,20180516C428352047T4A007,C428352047,40986.66911,41.97715674,7.962593096
20180516,20180516BONDT3A015,,38711.83991,32.17001193,10.02983536
20180516,20180516C219753848T2A000,C219753848,34224.48094,14.95573832,2.366939028
20180516,20180516C309653244T4A009,C309653244,13538.91803,38.5970755,12.90468921
20180516,20180516C531620366T4A009,C531620366,62552.16262,2.143803878,0.634050906
20180516,20180516C579623648T2A006,C579623648,19665.27502,44.3569445,20.65831464
20180516,20180516C521914858T3A013,C521914858,64543.23433,2.331340258,0.000383169
20180516,20180516C531620366T1A001,C531620366,25721.25446,40.53751722,10.21690848
20180516,20180516C579623648T5A009,C579623648,16277.1132,46.46576236,4.901921581
20180516,20180516BONDT2A007,,595.285711,42.4422926,15.98249945
20180516,20180516C285291663T3A000,C285291663,26189.76772,39.97161458,1.327171305
20180516,20180516C654238957T1A001,C654238957,8970.442736,5.054436413,1.377747086
20180516,20180516C149922671T3A006,C149922671,2052.352053,31.13640749,2.368667519
20180516,20180516C615991809T4A007,C615991809,15469.75574,28.30114289,2.128511465
20180516,20180516BONDT1A001,,26573.483,39.57707517,0.734973702
20180516,20180516BONDT1A009,,19496.86732,39.51288612,16.78438338
20180516,20180516BONDT2A002,,38920.39031,1.094803924,0.467107916
20180516,20180516BONDT5A011,,11488.79712,4.270646676,2.121440341
20180516,20180516C715608976T5A006,C715608976,8602.680103,6.238818443,0.718262364
20180516,20180516BONDT5A012,,16731.86422,45.08219999,18.46153462
20180516,20180516C491534729T2A013,C491534729,32159.08712,32.39587231,5.553725016
20180516,20180516C859618923T4A002,C859618923,14180.3417,31.74511728,13.66026931
20180516,20180516C270807154T4A004,C270807154,42047.75295,46.43916214,10.56125214
20180516,20180516C386947041T3A012,C386947041,783.5569341,42.62269804,17.43415421
20180516,20180516BONDT1A013,,35194.78181,17.27110666,1.795727813
20180516,20180516C690248719T3A011,C690248719,404.3636905,17.58270223,5.44793791
20180516,20180516BONDT3A002,,685142.5463,44.57472443,6.257917462
20180516,20180516C317648987T3A008,C317648987,10879.07266,26.01800843,10.81905932
20180516,20180516C793685348T4A015,C793685348,30076.85295,0.386089142,0.192531952
20180516,20180516C615991809T4A008,C615991809,13637.16566,12.25926145,0.22623305
20180516,20180516C175210911T2A001,C175210911,152.798012,46.56470132,19.93945813
20180516,20180516C551763107T5A005,C551763107,6633.09775,20.0475908,5.380999273
20180516,20180516BONDT3A008,,6388.234435,35.81034894,14.77379981
20180516,20180516C497714900T5A010,C497714900,10611.80304,23.64937083,7.741311988
20180517,20180517C285291663T3A001,C285291663,10274.75571,29.29769304,6.491725517
20180517,20180517BONDT1A009,,23511.73826,26.6415445,4.018139949
20180517,20180517BONDT2A010,,48165.15095,1.833610582,0.017016928
20180517,20180517C288998471T2A012,C288998471,81750.66707,18.14022409,0.484946151
20180517,20180517BONDT4A009,,188159.7366,27.312037,8.206899554
20180517,20180517C969254604T5A003,C969254604,86154.34853,14.85188957,3.704070731
20180517,20180517C763405435T3A014,C763405435,74156.8001,35.75679415,0.421317048
20180517,20180517C428352047T4A007,C428352047,66352.24216,13.86166983,6.033546484
20180517,20180517C521914858T3A004,C521914858,48460.94767,11.51650686,5.054000055
20180517,20180517C906008511T2A005,C906008511,2365.965414,3.563600833,0.365852771
20180517,20180517C906008511T4A012,C906008511,10000.09285,46.86117722,11.76974158
20180517,20180517C746067626T2A014,C746067626,42045.73736,27.10110225,7.357336376
20180517,20180517C335954952T5A015,C335954952,16220.00526,8.255268205,0.0596164
20180517,20180517BONDT3A001,,13482.93593,0.434652613,0.216063555
20180517,20180517C285291663T3A015,C285291663,31311.95226,5.23950277,0.660616716
20180517,20180517C859618923T5A003,C859618923,2520.571943,8.593306706,0.062787303
20180517,20180517C735399065T4A015,C735399065,35784.12665,3.546643997,1.373841115
20180517,20180517C291181338T1A011,C291181338,94750.20393,42.35354971,4.688036332
20180517,20180517C306428091T3A010,C306428091,3724.302991,5.268607284,0.132742094
20180517,20180517C575310731T5A007,C575310731,17530.46686,2.485211684,0.860543189
20180517,20180517C645474804T2A001,C645474804,25866.00434,49.17331768,4.417471719
20180517,20180517BONDT4A011,,53802.89897,23.06246813,10.33272728
20180517,20180517BONDT1A002,,379.6133858,31.95727101,11.70546191
20180517,20180517C262865085T4A010,C262865085,30163.89886,0.046468726,0.022926623
20180517,20180517C551763107T1A006,C551763107,14448.7013,26.36223339,3.600295198
20180517,20180517C856299965T1A012,C856299965,61927.39338,6.081340709,2.06677614
20180517,20180517C755456336T2A001,C755456336,9914.715433,37.04963308,15.75598577
20180517,20180517C219753848T3A002,C219753848,59515.08097,40.56178258,7.502349534
20180517,20180517C149922671T5A011,C149922671,4514.244979,32.08216731,7.139812273
20180517,20180517C146500095T5A007,C146500095,9069.387525,22.27226811,3.305219144
20180517,20180517C704813496T2A010,C704813496,39681.07202,21.82081071,8.38037676
20180517,20180517C667656750T4A012,C667656750,38909.53478,23.45579728,2.826756905
20180517,20180517BONDT2A007,,21906.55504,12.15772867,4.718594668
20180517,20180517C969254604T4A012,C969254604,22205.13534,6.00131815,1.453171552
20180517,20180517C335954952T5A008,C335954952,25936.99332,15.50289155,6.005825532
