COB_DATE,CUSIP,CLOSE_PRICE_USD,RATE
20180521,C309653244,293.4548863,0.109813341
20180522,C309653244,297.8195078,0.024349822
20180523,C309653244,292.2198911,0.130430921
20180524,C309653244,291.8561451,0.138829557
20180525,C309653244,280.9978325,0.046931924
20180526,C309653244,284.6390223,0.096740651
20180527,C309653244,283.1074063,0.119375823
20180528,C309653244,280.4013222,0.159703886
20180529,C309653244,280.3964895,0.074274633
20180530,C309653244,290.3909946,0.106158343
20180531,C309653244,288.8546081,0.126067345
20180601,C309653244,282.1891459,0.093410817
20180602,C309653244,268.7634349,0.092459258
20180603,C309653244,264.7134916,0.087789427
20180604,C309653244,266.3068767,0.162071013
20180605,C309653244,271.7923317,0.065545895
20180606,C309653244,266.293953,0.166350156
20180607,C309653244,270.2515232,0.052843184
20180608,C309653244,264.9563164,0.081363276
20180609,C309653244,258.6014085,0.042871099
20180610,C309653244,265.5991204,0.111967061
20180611,C309653244,276.9707382,0.086340246
20180612,C309653244,281.9870458,0.134765854
20180613,C309653244,278.6515092,0.053840704
20180614,C309653244,274.277685,0.099436286
20180615,C309653244,257.7463229,0.084704886
20180616,C309653244,242.7528039,0.124806714
20180617,C309653244,243.1082749,0.104525612
20180618,C309653244,247.1011693,0.07019333
20180619,C309653244,258.087746,0.137813925
20180620,C309653244,267.8093151,0.04347978
20180621,C309653244,273.3690398,0.158379223
20180622,C309653244,266.1822229,0.064028852
20180623,C309653244,253.5211731,0.128983045
20180624,C309653244,261.6431999,0.034857312
20180625,C309653244,270.8646046,0.072026458
20180626,C309653244,260.1804876,0.086569911
20180627,C309653244,263.065084,0.109489677
20180628,C309653244,260.3170101,0.052028967
20180629,C309653244,262.2397756,0.109843113
20180630,C309653244,259.2457828,0.090208293
20180701,C309653244,246.2081447,0.163116827
20180702,C309653244,244.0331444,0.092106588
20180703,C309653244,239.4545456,0.074903109
20180704,C309653244,248.5699791,0.111022947
20180705,C309653244,248.9298012,0.115921276
20180706,C309653244,246.1626366,0.09674217
20180707,C309653244,235.7255717,0.138842951
20180708,C309653244,249.3071816,0.115336633
20180709,C309653244,242.1730023,0.14668096
20180710,C309653244,259.1888116,0.10831791
20180711,C309653244,251.1458947,0.18648136
20180712,C309653244,258.7140167,0.142109061
20180713,C309653244,270.1289477,0.140410438
20180714,C309653244,266.863938,0.108063769
20180715,C309653244,278.8602301,0.139536206
20180716,C309653244,288.044056,0.04677677
20180717,C309653244,295.015913,0.107238826
20180718,C309653244,291.6888535,0.056740047
20180719,C309653244,283.295769,0.149171518
20180720,C309653244,287.0369903,0.062978501
20180721,C309653244,295.3495049,0.035303722
20180722,C309653244,302.7646776,0.099433603
20180723,C309653244,309.7382962,0.099271066
20180724,C309653244,304.6446513,0.131650091
20180725,C309653244,296.2427281,0.164716773
20180726,C309653244,298.426243,0.084726398
20180727,C309653244,298.4569607,0.049770395
20180728,C309653244,295.0704549,0.085633243
20180729,C309653244,285.4481716,0.072462311
20180730,C309653244,279.0237754,0.103715102
20180731,C309653244,286.9641382,0.110435779
20180801,C309653244,291.9863942,0.055004782
20180802,C309653244,288.0564038,0.139051922
20180803,C309653244,295.1483296,0.162712743
20180804,C309653244,292.1535754,0.165429693
20180805,C309653244,302.4305761,0.11298921
20180806,C309653244,311.9119083,0.098530313
20180807,C309653244,315.3924332,0.113364701
20180808,C309653244,319.3286588,0.135874018
20180809,C309653244,323.3527553,0.038936509
20180810,C309653244,317.4184696,0.15780869
20180811,C309653244,301.3746163,0.031424777
20180812,C309653244,300.2848353,0.09580039
20180813,C309653244,282.7407452,0.100128723
20180814,C309653244,291.2479633,0.079751401
20180815,C309653244,300.9662224,0.062979791
20180816,C309653244,296.4260352,0.137798023
20180817,C309653244,308.031242,0.158844069
20180818,C309653244,317.792338,0.172170362
20180819,C309653244,305.2222246,0.095192596
20180820,C309653244,299.7732831,0.099607863
20180821,C309653244,309.4245993,0.141404307
20180822,C309653244,291.3880908,0.124186477
20180823,C309653244,299.7428372,0.157159092
20180824,C309653244,308.4467115,0.116853293
20180825,C309653244,312.5332722,0.128074934
20180826,C309653244,314.2386284,0.092597663
20180827,C309653244,315.1856203,0.134920762
20180828,C309653244,308.9278268,0.017713857
20180829,C309653244,307.6460233,0.065410294
20180830,C309653244,301.6479047,0.127679497
20180831,C309653244,296.8770077,0.18002646
20180901,C309653244,296.434965,0.084671456
20180902,C309653244,298.0442402,0.089217169
20180903,C309653244,305.7087793,0.159565232
20180904,C309653244,296.3547772,0.149142662
20180905,C309653244,289.1504669,0.094567826
20180906,C309653244,283.5677748,0.099672101
20180907,C309653244,268.6210017,0.13029122
20180908,C309653244,266.7749325,0.056124378
20180909,C309653244,254.037243,0.137767416
20180910,C309653244,261.8806723,0.15792842
20180911,C309653244,252.3135812,0.12814464
20180912,C309653244,256.2396512,0.051410519
20180913,C309653244,255.9763828,0.078101582
20180914,C309653244,242.3895833,0.10342632
20180915,C309653244,232.8502773,0.05372941
20180916,C309653244,238.5564613,0.142021115
20180917,C309653244,252.4497486,0.164620844
20180918,C309653244,246.9635742,0.066423812
20180919,C309653244,246.5998756,0.092925449
20180920,C309653244,250.9278065,0.071715893
20180921,C309653244,238.2892877,0.167905766
20180922,C309653244,235.3132862,0.154703739
20180923,C309653244,234.1495578,0.074346305
20180924,C309653244,231.2909551,0.072893885
20180925,C309653244,218.3386361,0.114575273
20180926,C309653244,218.3780447,0.091473155
20180927,C309653244,228.3566842,0.153752836
20180928,C309653244,237.6025217,0.08126506
20180929,C309653244,251.1706852,0.125085645
20180930,C309653244,268.2062011,0.112016571
20181001,C309653244,267.729093,0.043156346
20181002,C309653244,273.9432896,0.144546549
20181003,C309653244,261.0560329,0.104740355
20181004,C309653244,257.1213085,0.047284509
20181005,C309653244,263.433778,0.050232776
20181006,C309653244,264.3164964,0.032254982
20181007,C309653244,259.4703306,0.0919418
20181008,C309653244,243.5903503,0.126093867
20181009,C309653244,246.2618676,0.143962381
20181010,C309653244,242.3144241,0.105857241
20181011,C309653244,240.0347868,0.079797759
20181012,C309653244,249.1402671,0.045695728
20181013,C309653244,247.6973926,0.061149728
20181014,C309653244,247.0126751,0.103476808
20181015,C309653244,251.7012629,0.133277205
20181016,C309653244,256.5549798,0.060029175
20181017,C309653244,264.3509264,0.049595784
20181018,C309653244,261.7326761,0.029087629
20181019,C309653244,265.9896646,0.139636013
20181020,C309653244,283.5716682,0.17033503
20181021,C309653244,293.1876266,0.162343925
20181022,C309653244,297.6165109,0.091102615
20181023,C309653244,294.8509961,0.052610554
20181024,C309653244,295.0947006,0.039419767
20181025,C309653244,294.7806488,0.054261236
20181026,C309653244,290.3355705,0.154591423
20181027,C309653244,289.5065293,0.114190686
20181028,C309653244,294.4268844,0.07777159
20181029,C309653244,300.9621881,0.174355465
20181030,C309653244,307.3791926,0.143213604
20181031,C309653244,310.2335205,0.124738491
20181101,C309653244,314.7433056,0.122088722
20181102,C309653244,324.1067255,0.048054288
20181103,C309653244,313.1620856,0.034206813
20181104,C309653244,298.5991839,0.135752662
20181105,C309653244,299.0565597,0.100931006
20181106,C309653244,298.4986285,0.087059628
20181107,C309653244,295.5420628,0.12279108
20181108,C309653244,309.8316126,0.051336088
20181109,C309653244,307.1907751,0.11089764
20181110,C309653244,309.2373004,0.111619479
20181111,C309653244,308.4680791,0.131210467
20181112,C309653244,321.7760191,0.179453968
20181113,C309653244,318.0513166,0.036553268
20181114,C309653244,317.9687526,0.104905983
20181115,C309653244,311.6812398,0.112839949
20181116,C309653244,304.5107923,0.067723339
20181117,C309653244,300.3834593,0.15517668
20181118,C309653244,282.5372175,0.153569162
20181119,C309653244,290.471975,0.085036825
20181120,C309653244,292.887165,0.036211604
20181121,C309653244,282.7111234,0.088233876
20181122,C309653244,278.2698992,0.09869489
20181123,C309653244,277.0245792,0.067930697
20181124,C309653244,292.2960717,0.114233103
20181125,C309653244,309.5524851,0.106922449
20181126,C309653244,306.9272799,0.137453206
20181127,C309653244,318.2798243,0.117485975
20181128,C309653244,313.7996593,0.115079987
20181129,C309653244,315.0620816,0.061395863
20181130,C309653244,326.8896996,0.109854602
20181201,C309653244,329.743872,0.081132403
20181202,C309653244,324.6718206,0.163951219
20181203,C309653244,309.0063813,0.174943058
20181204,C309653244,326.6249958,0.048643628
20181205,C309653244,315.6843636,0.034836085
20181206,C309653244,310.9764643,0.129381645
20181207,C309653244,316.2145779,0.086017523
20181208,C309653244,316.7784235,0.082562572
20181209,C309653244,316.2328923,0.140785382
20181210,C309653244,321.0612306,0.064097998
20181211,C309653244,310.333101,0.090017951
20181212,C309653244,321.8837534,0.096244519
20181213,C309653244,320.5129581,0.132518902
20181214,C309653244,318.9600413,0.13428907
20181215,C309653244,318.8737318,0.082535221
20181216,C309653244,310.4766276,0.085045779
20181217,C309653244,311.2422054,0.06672332
20181218,C309653244,304.5359212,0.118947208
20181219,C309653244,311.8212865,0.176757773
20181220,C309653244,305.9158823,0.080227879
20181221,C309653244,310.8664282,0.08595406
20181222,C309653244,310.3900815,0.169685876
20181223,C309653244,308.1721166,0.175436874
20181224,C309653244,306.9407783,0.099025088
20181225,C309653244,300.7356462,0.034936428
20181226,C309653244,311.1155483,0.132137576
20181227,C309653244,320.0349361,0.030384489
20181228,C309653244,317.2342526,0.097524195
20181229,C309653244,315.1886289,0.104365895
20181230,C309653244,308.0148263,0.071219956
20181231,C309653244,317.7575801,0.139343187
20190101,C309653244,310.6441301,0.029049049
20190102,C309653244,323.1631762,0.162772834
20190103,C309653244,326.9831699,0.098789371
20190104,C309653244,322.5169511,0.08679064
20190105,C309653244,329.9825604,0.019977872
20190106,C309653244,335.568217,0.059845594
20190107,C309653244,348.602451,0.079733877
20190108,C309653244,345.7387056,0.117693842
20190109,C309653244,336.0833685,0.106914799
20190110,C309653244,336.3420563,0.078006807
20190111,C309653244,342.3147282,0.112283547
20190112,C309653244,340.4790066,0.13715625
20190113,C309653244,348.9054292,0.111365518
20190114,C309653244,350.9498124,0.079126745
20190115,C309653244,346.2860991,0.111106931
20190116,C309653244,351.1986601,0.131024181
20190117,C309653244,356.1254829,0.122310946
20190118,C309653244,350.7443967,0.076594837
20190119,C309653244,338.9536567,0.074290455
20190120,C309653244,347.9320763,0.093333647
20190121,C309653244,335.0126373,0.107274627
20190122,C309653244,326.9076749,0.128979287
20190123,C309653244,319.0786376,0.089555067
20190124,C309653244,309.0109744,0.085209925
20190125,C309653244,319.1451124,0.14485614
20190126,C309653244,322.788245,0.101319891
20190127,C309653244,334.6299655,0.06915515
20190128,C309653244,327.2099938,0.100812058
20190129,C309653244,335.444525,0.01634379
20190130,C309653244,337.1103495,0.126103771
20190131,C309653244,342.6054241,0.150337039
20190201,C309653244,340.6846828,0.089641517
20190202,C309653244,345.3656953,0.054494811
20190203,C309653244,344.0845488,0.038527399
20190204,C309653244,331.1111688,0.071212118
20190205,C309653244,332.2107552,0.060208302
20190206,C309653244,327.9549733,0.116282596
20190207,C309653244,322.6035366,0.166668007
20190208,C309653244,328.4407451,0.042117175
20190209,C309653244,336.3745439,0.173867156
20190210,C309653244,343.771577,0.132377076
20190211,C309653244,350.7636966,0.187674117
20190212,C309653244,349.6148689,0.029016239
20190213,C309653244,365.019592,0.072194624
20190214,C309653244,362.7615683,0.068487854
20190215,C309653244,365.6886266,0.114681
20190216,C309653244,354.7039981,0.117376871
20190217,C309653244,362.4014229,0.061561751
20190218,C309653244,349.9165092,0.166809466
20190219,C309653244,341.5335808,0.107086571
20190220,C309653244,336.3472659,0.087022496
20190221,C309653244,333.4107216,0.064687633
20190222,C309653244,341.4115386,0.048737195
20190223,C309653244,328.3662749,0.142454044
20190224,C309653244,328.1618178,0.10340912
20190225,C309653244,314.0769004,0.11949791
20190226,C309653244,301.0950092,0.140868715
20190227,C309653244,306.6573806,0.152362917
20190228,C309653244,312.1261724,0.084313734
20190301,C309653244,306.9875274,0.095126724
20190302,C309653244,311.0681132,0.148712733
20190303,C309653244,315.4205853,0.125852702
20190304,C309653244,314.2204925,0.038024915
20190305,C309653244,323.0720915,0.082609437
20190306,C309653244,313.2898154,0.06913805
20190307,C309653244,313.5395922,0.025140373
20190308,C309653244,317.7882038,0.06448787
20190309,C309653244,315.4863958,0.114502809
20190310,C309653244,317.7973172,0.129102119
20190311,C309653244,317.1578564,0.045316251
20190312,C309653244,319.2598874,0.105153861
20190313,C309653244,322.761028,0.087052884
20190314,C309653244,319.7625703,0.108366229
20190315,C309653244,330.5099534,0.11323519
20190316,C309653244,331.2289857,0.054526501
20190317,C309653244,348,0.116627999
20180101,C317648987,163.3881919,0.650821385
20180102,C317648987,166.8882197,0.648053613
20180103,C317648987,160.286431,0.645226547
20180104,C317648987,152.6500943,0.62403413
20180105,C317648987,153.3297174,0.711958684
20180106,C317648987,143.0440315,0.659229677
20180107,C317648987,162.5635444,0.650314458
20180108,C317648987,147.7704253,0.682665951
20180109,C317648987,139.5377536,0.661865778
20180110,C317648987,152.4612123,0.570132986
20180111,C317648987,163.3151856,0.665123776
20180112,C317648987,165.2127015,0.61034202
20180113,C317648987,155.548224,0.701823517
20180114,C317648987,161.200476,0.691595677
20180115,C317648987,166.9707014,0.657634448
20180116,C317648987,155.2598816,0.642801624
20180117,C317648987,172.7940139,0.664476965
20180118,C317648987,171.5321202,0.61490821
20180119,C317648987,184.9595056,0.67400634
20180120,C317648987,182.6956053,0.684904143
20180121,C317648987,182.3535242,0.664254733
20180122,C317648987,188.2011712,0.704419586
20180123,C317648987,186.5614709,0.693250276
20180124,C317648987,172.4572151,0.603827384
20180125,C317648987,180.2001342,0.614265417
20180126,C317648987,185.5278482,0.663629909
20180127,C317648987,192.2093912,0.579231806
20180128,C317648987,184.6261285,0.644803319
20180129,C317648987,202.3725949,0.615491132
20180130,C317648987,217.746484,0.672767081
20180131,C317648987,226.3945165,0.610119697
20180201,C317648987,226.9696321,0.613911182
20180202,C317648987,225.3289351,0.651553455
20180203,C317648987,229.8487891,0.66888494
20180204,C317648987,226.6151819,0.647161702
20180205,C317648987,226.560008,0.667637938
20180206,C317648987,227.7571045,0.620623693
20180207,C317648987,232.8930782,0.581521345
20180208,C317648987,217.5669632,0.622070917
20180209,C317648987,209.8672359,0.694648595
20180210,C317648987,193.8695252,0.662628682
20180211,C317648987,176.1706832,0.653539763
20180212,C317648987,175.0586575,0.607555256
20180213,C317648987,158.9248648,0.664846181
20180214,C317648987,162.9352415,0.693225819
20180215,C317648987,166.510214,0.723268918
20180216,C317648987,183.0638518,0.653254475
20180217,C317648987,185.2556218,0.649847897
20180218,C317648987,179.2777498,0.664398331
20180219,C317648987,165.8064225,0.614272361
20180220,C317648987,160.3073206,0.736526338
20180221,C317648987,148.1706884,0.655675296
20180222,C317648987,137.0343183,0.702005
20180223,C317648987,135.598465,0.636147039
20180224,C317648987,126.2796079,0.702773567
20180225,C317648987,112.481854,0.609748844
20180226,C317648987,119.309324,0.689118374
20180227,C317648987,124.4569429,0.682628771
20180228,C317648987,121.7074386,0.637202702
20180301,C317648987,128.2157554,0.596559949
20180302,C317648987,145.1415725,0.667943466
20180303,C317648987,134.9202068,0.699103329
20180304,C317648987,152.5491815,0.631268822
20180305,C317648987,146.3221446,0.650003093
20180306,C317648987,151.3801895,0.685260351
20180307,C317648987,156.398575,0.648703099
20180308,C317648987,151.650895,0.662547065
20180309,C317648987,140.4349951,0.666927776
20180310,C317648987,152.6395379,0.647242337
20180311,C317648987,140.5623302,0.603307859
20180312,C317648987,140.5559059,0.655543831
20180313,C317648987,144.7036803,0.696023657
20180314,C317648987,126.9636325,0.591998419
20180315,C317648987,118.7411683,0.614426061
20180316,C317648987,129.3527026,0.639014513
20180317,C317648987,122.1753441,0.66064515
20180318,C317648987,122.7571065,0.693469899
20180319,C317648987,119.2628781,0.618646949
20180320,C317648987,118.8613798,0.624295399
20180321,C317648987,133.6202856,0.629412912
20180322,C317648987,130.1884497,0.696649832
20180323,C317648987,131.0399477,0.707991608
20180324,C317648987,138.6097672,0.627484197
20180325,C317648987,136.7855159,0.705810033
20180326,C317648987,126.2446218,0.655763546
20180327,C317648987,125.6332913,0.645110518
20180328,C317648987,134.4967974,0.603803039
20180329,C317648987,122.0792049,0.688675243
20180330,C317648987,124.9262005,0.596520475
20180331,C317648987,106.8189425,0.593285374
20180401,C317648987,112.2348555,0.664883176
20180402,C317648987,110.8037156,0.724845246
20180403,C317648987,112.6959047,0.655716163
20180404,C317648987,116.3660834,0.596417477
20180405,C317648987,103.3234607,0.62757863
20180406,C317648987,113.0989294,0.694887087
20180407,C317648987,118.0308693,0.638422804
20180408,C317648987,122.4131921,0.714012312
20180409,C317648987,126.3426412,0.735581359
20180410,C317648987,134.2336037,0.638867866
20180411,C317648987,118.4346603,0.661233554
20180412,C317648987,124.531122,0.690666241
20180413,C317648987,134.6405045,0.710641669
20180414,C317648987,132.3338118,0.609972182
20180415,C317648987,129.5876818,0.598594608
20180416,C317648987,130.2256122,0.729175368
20180417,C317648987,122.3380426,0.722414545
20180418,C317648987,135.4656854,0.673243284
20180419,C317648987,135.7931979,0.650008444
20180420,C317648987,132.4891189,0.719849196
20180421,C317648987,138.2127941,0.607639844
20180422,C317648987,147.6807956,0.627118749
20180423,C317648987,158.5196015,0.640039918
20180424,C317648987,170.6828272,0.701542713
20180425,C317648987,177.0650576,0.579683276
20180426,C317648987,178.4886022,0.667379834
20180427,C317648987,186.3743569,0.66448024
20180428,C317648987,201.8038529,0.599433562
20180429,C317648987,188.6189989,0.671085281
20180430,C317648987,199.72305,0.585163611
20180501,C317648987,200.0056036,0.665322553
20180502,C317648987,184.5786175,0.68918574
20180503,C317648987,193.7516603,0.70661629
20180504,C317648987,192.2676694,0.745524365
20180505,C317648987,183.2647536,0.708736418
20180506,C317648987,174.0040704,0.622489901
20180507,C317648987,175.6541376,0.658706374
20180508,C317648987,173.1393849,0.680049752
20180509,C317648987,159.5978494,0.674543389
20180510,C317648987,170.4031099,0.603643881
20180511,C317648987,171.130653,0.578963748
20180512,C317648987,176.2726088,0.649850148
20180513,C317648987,160.8012629,0.655426426
20180514,C317648987,163.8129149,0.673029567
20180515,C317648987,171.7777188,0.623891233
20180516,C317648987,176.0675772,0.662840084
20180517,C317648987,168.0817448,0.706154801
20180518,C317648987,172.2245615,0.703162626
20180519,C317648987,180.6317128,0.652636127
20180520,C317648987,169.9235179,0.65118171
20180521,C317648987,167.8218474,0.619835916
20180522,C317648987,159.7458731,0.654814073
20180523,C317648987,155.0926887,0.6255869
20180524,C317648987,158.3993246,0.67945998
20180525,C317648987,157.1591171,0.731461963
20180526,C317648987,155.8418599,0.683803117
20180527,C317648987,169.8499215,0.630518796
20180528,C317648987,163.8556632,0.661563746
20180529,C317648987,157.6750308,0.628747784
20180530,C317648987,141.2975042,0.657229892
20180531,C317648987,130.0347288,0.727896438
20180601,C317648987,117.0265481,0.670408056
20180602,C317648987,132.7278606,0.677163111
20180603,C317648987,144.7336002,0.652056674
20180604,C317648987,156.825279,0.616365712
20180605,C317648987,159.0384345,0.626200924
20180606,C317648987,157.4129696,0.656181148
20180607,C317648987,160.6859866,0.663602892
20180608,C317648987,167.193204,0.61223068
20180609,C317648987,163.7815226,0.623183729
20180610,C317648987,164.9625792,0.641771311
20180611,C317648987,162.7190021,0.630058776
20180612,C317648987,166.6526579,0.653138384
20180613,C317648987,167.4445855,0.697263982
20180614,C317648987,183.2663485,0.63813141
20180615,C317648987,186.7199794,0.666602848
20180616,C317648987,191.6503678,0.742920452
20180617,C317648987,194.2662496,0.593563069
20180618,C317648987,197.6309287,0.72472032
20180619,C317648987,196.17179,0.742687349
20180620,C317648987,186.0075558,0.687456305
20180621,C317648987,201.7277732,0.692103667
20180622,C317648987,190.0488215,0.603865537
20180623,C317648987,205.329528,0.618878375
20180624,C317648987,212.9279736,0.63581055
20180625,C317648987,204.8856708,0.617915653
20180626,C317648987,200.2480649,0.607875198
20180627,C317648987,192.7160019,0.682355434
20180628,C317648987,186.0086324,0.570544591
20180629,C317648987,190.064257,0.632684595
20180630,C317648987,199.723929,0.569057499
20180701,C317648987,209.5977618,0.688360284
20180702,C317648987,193.2535917,0.683552691
20180703,C317648987,203.5091613,0.738081256
20180704,C317648987,196.9173448,0.637396123
20180705,C317648987,204.3292285,0.594856648
20180706,C317648987,223.4307167,0.657309646
20180707,C317648987,216.5684926,0.645388021
20180708,C317648987,222.5738369,0.70664216
20180709,C317648987,220.9544629,0.678381025
20180710,C317648987,223.6506148,0.655835409
20180711,C317648987,218.504698,0.671995757
20180712,C317648987,226.9431951,0.637201225
20180713,C317648987,223.815668,0.706970534
20180714,C317648987,214.7266802,0.704688859
20180715,C317648987,223.9954906,0.640693451
20180716,C317648987,210.672428,0.670549233
20180717,C317648987,204.1976674,0.605283925
20180718,C317648987,214.4255975,0.615513458
20180719,C317648987,216.5958433,0.641779805
20180720,C317648987,213.2061355,0.671467133
20180721,C317648987,219.95024,0.726561901
20180722,C317648987,214.0109218,0.583817828
20180723,C317648987,221.1762633,0.671676637
20180724,C317648987,216.2589665,0.60898946
20180725,C317648987,214.6758833,0.677647776
20180726,C317648987,216.7436571,0.598889061
20180727,C317648987,224.3831084,0.580668359
20180728,C317648987,224.3091956,0.630624285
20180729,C317648987,232.3199264,0.628443234
20180730,C317648987,229.2489059,0.622457225
20180731,C317648987,232.0279715,0.645388806
20180801,C317648987,225.1102945,0.656787773
20180802,C317648987,213.2908216,0.598588598
20180803,C317648987,205.2407383,0.648547842
20180804,C317648987,200.836284,0.664719486
20180805,C317648987,204.1228642,0.650918239
20180806,C317648987,202.8133591,0.682192797
20180807,C317648987,199.4360582,0.705292036
20180808,C317648987,183.1979035,0.651918439
20180809,C317648987,187.137034,0.653616129
20180810,C317648987,171.6737461,0.686916737
20180811,C317648987,172.2467275,0.704027464
20180812,C317648987,154.3023317,0.669527697
20180813,C317648987,157.7827466,0.617928723
20180814,C317648987,164.4349015,0.653592398
20180815,C317648987,158.8624374,0.569363091
20180816,C317648987,173.4456279,0.650289208
20180817,C317648987,154.6347188,0.708594972
20180818,C317648987,151.0610879,0.625724787
20180819,C317648987,169.4544075,0.725099339
20180820,C317648987,163.2243256,0.661534834
20180821,C317648987,164.9554307,0.564378813
20180822,C317648987,152.0762964,0.63795133
20180823,C317648987,146.6491704,0.686972608
20180824,C317648987,152.2932835,0.599806281
20180825,C317648987,147.7511276,0.676529505
20180826,C317648987,146.363681,0.648701042
20180827,C317648987,153.6948324,0.662771966
20180828,C317648987,148.3262328,0.592134693
20180829,C317648987,141.8561762,0.63585907
20180830,C317648987,136.0331885,0.699103001
20180831,C317648987,128.5802658,0.715351339
20180901,C317648987,138.7858963,0.63516589
20180902,C317648987,127.6886022,0.736301922
20180903,C317648987,131.170124,0.674354539
20180904,C317648987,142.6025215,0.687337791
20180905,C317648987,135.1658831,0.703669057
20180906,C317648987,117.739677,0.598499446
20180907,C317648987,133.0806531,0.716570966
20180908,C317648987,137.1548504,0.600817855
20180909,C317648987,137.16727,0.647744531
20180910,C317648987,143.1237543,0.679697695
20180911,C317648987,131.413686,0.638776732
20180912,C317648987,143.2045541,0.659357441
20180913,C317648987,151.4706125,0.592264579
20180914,C317648987,148.6446175,0.652782144
20180915,C317648987,142.5035934,0.685759304
20180916,C317648987,134.7594102,0.600302357
20180917,C317648987,133.3224282,0.676825676
20180918,C317648987,127.7609782,0.7117655
20180919,C317648987,128.8649538,0.612632816
20180920,C317648987,124.8285874,0.661963557
20180921,C317648987,129.231214,0.620767094
20180922,C317648987,124.7552705,0.633946463
20180923,C317648987,129.8488019,0.647247441
20180924,C317648987,133.2226087,0.612418883
20180925,C317648987,116.062931,0.643153777
20180926,C317648987,106.888227,0.631859026
20180927,C317648987,117.8655169,0.668716593
20180928,C317648987,126.6634706,0.636998998
20180929,C317648987,126.6583526,0.688929891
20180930,C317648987,113.6604295,0.721152396
20181001,C317648987,113.1279922,0.623200767
20181002,C317648987,104.8250539,0.630378136
20181003,C317648987,95.50848229,0.656689275
20181004,C317648987,95.38966257,0.685497651
20181005,C317648987,87.78965896,0.639634585
20181006,C317648987,82.28499534,0.693691229
20181007,C317648987,78.32347109,0.655860365
20181008,C317648987,85.26860785,0.591953629
20181009,C317648987,87.06523883,0.661825558
20181010,C317648987,88.80974155,0.646904824
20181011,C317648987,89.82166962,0.650397463
20181012,C317648987,92.01908584,0.654636229
20181013,C317648987,98.63434354,0.68646124
20181014,C317648987,101.0783854,0.657288112
20181015,C317648987,97.51967131,0.650128374
20181016,C317648987,96.79379762,0.742473809
20181017,C317648987,97.63851525,0.595893234
20181018,C317648987,100.6018246,0.62997819
20181019,C317648987,98.37625117,0.688627109
20181020,C317648987,85.04458473,0.631526166
20181021,C317648987,79.31980185,0.675400795
20181022,C317648987,84.97898343,0.632316111
20181023,C317648987,94.75440833,0.726940141
20181024,C317648987,100.2111202,0.69615166
20181025,C317648987,102.1140068,0.643105586
20181026,C317648987,100.5475592,0.695665718
20181027,C317648987,95.34795142,0.709370494
20181028,C317648987,102.0065579,0.734437829
20181029,C317648987,107.2928985,0.599802326
20181030,C317648987,93.05135633,0.583806718
20181031,C317648987,103.62823,0.658661302
20181101,C317648987,105.297491,0.664224115
20181102,C317648987,106.8087861,0.642304855
20181103,C317648987,110.5839811,0.701043487
20181104,C317648987,114.1794404,0.616068142
20181105,C317648987,118.8499647,0.655436175
20181106,C317648987,118.4806701,0.622266457
20181107,C317648987,134.060187,0.576389523
20181108,C317648987,118.8056425,0.663599631
20181109,C317648987,121.3471372,0.628346556
20181110,C317648987,134.298289,0.667293252
20181111,C317648987,127.1049233,0.672563905
20181112,C317648987,144.9347725,0.67944003
20181113,C317648987,144.8476383,0.586812084
20181114,C317648987,152.2181523,0.651751097
20181115,C317648987,135.1850899,0.607899103
20181116,C317648987,151.1347065,0.641916292
20181117,C317648987,160.9579583,0.663588973
20181118,C317648987,174.1771397,0.660102738
20181119,C317648987,187.3286105,0.686530132
20181120,C317648987,196.1838671,0.632564077
20181121,C317648987,186.5701984,0.635284207
20181122,C317648987,185.1096445,0.634416867
20181123,C317648987,191.5705425,0.675849361
20181124,C317648987,175.1235791,0.662899608
20181125,C317648987,162.8856717,0.689878961
20181126,C317648987,179.1718615,0.658908119
20181127,C317648987,185.6944419,0.576300582
20181128,C317648987,186.6223044,0.713045609
20181129,C317648987,186.1532205,0.692596039
20181130,C317648987,174.6595511,0.615818525
20181201,C317648987,173.8568337,0.632459377
20181202,C317648987,172.7459592,0.694355675
20181203,C317648987,155.4380756,0.640884884
20181204,C317648987,166.9609227,0.624821006
20181205,C317648987,177.210765,0.66563083
20181206,C317648987,176.9619518,0.577183681
20181207,C317648987,184.8885071,0.572305073
20181208,C317648987,186.7984773,0.640612934
20181209,C317648987,199.7547964,0.653145768
20181210,C317648987,187.8628911,0.669929262
20181211,C317648987,203.7891018,0.693614492
20181212,C317648987,195.6667713,0.561837555
20181213,C317648987,196.3731819,0.660647787
20181214,C317648987,183.6352398,0.654507742
20181215,C317648987,189.5700355,0.578751541
20181216,C317648987,200.8627564,0.691781164
20181217,C317648987,204.9825188,0.65992187
20181218,C317648987,205.3355523,0.702136052
20181219,C317648987,197.7454139,0.641025819
20181220,C317648987,200.349626,0.672461124
20181221,C317648987,187.4547702,0.70434164
20181222,C317648987,190.2737586,0.613831522
20181223,C317648987,197.6886607,0.63285712
20181224,C317648987,183.059338,0.584102228
20181225,C317648987,182.4828932,0.609326114
20181226,C317648987,190.5456846,0.692510085
20181227,C317648987,201.6732148,0.647151109
20181228,C317648987,202.4017592,0.649813299
20181229,C317648987,204.0732564,0.575269924
20181230,C317648987,191.1979083,0.673248984
20181231,C317648987,182.79082,0.6235624
20190101,C317648987,194.3956389,0.621397844
20190102,C317648987,208.7108168,0.660096445
